datetime,open,high,low,close,volume,symbol,ma_5,ma_10,ma_20
2023-02-03,105.26,108.78,102.52,103.39,144374800,AMZN,105.026,101.761,97.592
2023-02-06,102.93,103.95,100.65,102.18,81945200,AMZN,105.352,102.227,98.397
2023-02-07,101.17,102.41,98.08,102.11,119501300,AMZN,105.148,102.806,99.1345
2023-02-08,102.04,102.67,98.78,100.05,75878300,AMZN,104.128,103.093,99.64349999999999
2023-02-09,101.32,101.78,97.57,98.24,64622500,AMZN,101.19399999999999,102.995,99.801
2023-02-10,97.56,98.82,96.23,97.61,52740100,AMZN,100.038,102.532,99.918
2023-02-13,97.85,99.68,96.91,99.54,52841500,AMZN,99.51,102.431,99.989
2023-02-14,98.41,100.92,97.52,99.7,56202900,AMZN,99.02799999999999,102.08800000000001,100.17150000000001
2023-02-15,99.09,101.17,98.45,101.16,47957600,AMZN,99.25,101.689,100.45649999999999
2023-02-16,99.21,100.63,98.1,98.15,56339200,AMZN,99.232,100.213,100.67999999999999
2023-02-17,97.8,97.94,95.65,97.2,60029400,AMZN,99.15,99.59400000000001,100.6775
2023-02-21,95.34,95.61,94.27,94.58,56580400,AMZN,98.15799999999999,98.83399999999999,100.53049999999999
2023-02-22,95.1,97.01,94.8,95.79,59534100,AMZN,97.376,98.20200000000001,100.50399999999999
2023-02-23,96.12,96.43,93.67,95.82,48467000,AMZN,96.308,97.779,100.436
2023-02-24,93.53,94.14,92.32,93.5,57053800,AMZN,95.378,97.30499999999999,100.15
2023-02-27,94.28,94.78,93.14,93.76,47470300,AMZN,94.69000000000001,96.92,99.72600000000001
2023-02-28,93.14,94.69,92.92,94.23,43959300,AMZN,94.61999999999999,96.389,99.41
2023-03-01,93.87,94.68,91.59,92.17,52299500,AMZN,93.896,95.63600000000001,98.862
2023-03-02,91.41,92.23,90.39,92.13,55509400,AMZN,93.158,94.73299999999999,98.211
2023-03-03,92.74,94.94,92.66,94.9,55759600,AMZN,93.43800000000002,94.408,97.3105
2023-03-06,95.19,96.55,93.74,93.75,52112400,AMZN,93.436,94.063,96.82849999999999
2023-03-07,94.06,95.09,92.78,93.55,49100700,AMZN,93.3,93.96000000000001,96.397
2023-03-08,93.6,94.17,92.18,93.92,44899100,AMZN,93.65,93.773,95.9875
2023-03-09,93.68,96.21,92.18,92.25,56218700,AMZN,93.674,93.41600000000001,95.5975
2023-03-10,92.67,93.57,90.25,90.73,69827500,AMZN,92.84,93.139,95.22200000000001
2023-03-13,89.97,94.02,88.12,92.43,72397100,AMZN,92.57600000000001,93.006,94.963
2023-03-14,93.83,95.07,92.71,94.88,60912700,AMZN,92.84200000000001,93.071,94.72999999999999
2023-03-15,93.22,96.67,93.07,96.2,70731800,AMZN,93.298,93.474,94.55499999999999
2023-03-16,95.75,100.99,95.61,100.04,84446900,AMZN,94.85600000000001,94.26500000000001,94.499
2023-03-17,99.79,100.66,97.46,98.95,87300200,AMZN,96.5,94.67,94.539
2023-03-20,98.41,98.48,95.7,97.71,62388900,AMZN,97.556,95.066,94.5645
2023-03-21,98.14,100.85,98.0,100.61,58597300,AMZN,98.702,95.772,94.86600000000001
2023-03-22,100.45,102.1,98.61,98.7,57475400,AMZN,99.202,96.25,95.0115
2023-03-23,100.43,101.06,97.62,98.71,57559300,AMZN,98.93599999999999,96.89599999999999,95.15599999999999
2023-03-24,98.07,98.3,96.4,98.13,56095400,AMZN,98.772,97.636,95.3875
2023-03-27,99.07,99.34,97.08,98.04,46721300,AMZN,98.838,98.197,95.6015
2023-03-28,98.11,98.44,96.29,97.24,38720100,AMZN,98.164,98.43299999999999,95.752
2023-03-29,98.69,100.42,98.56,100.25,49783300,AMZN,98.474,98.838,96.156
2023-03-30,101.55,103.04,101.01,102.0,53633400,AMZN,99.13199999999999,99.03399999999999,96.6495
2023-03-31,102.16,103.49,101.95,103.29,56750300,AMZN,100.164,99.46799999999999,97.069
2023-04-03,102.3,103.29,101.43,102.41,41135700,AMZN,101.038,99.938,97.50200000000001
2023-04-04,102.75,104.2,102.11,103.95,48662500,AMZN,102.38,100.272,98.02199999999999
2023-04-05,103.91,103.91,100.75,101.1,45175400,AMZN,102.55,100.51199999999999,98.381
2023-04-06,100.75,102.38,99.8,102.06,43808000,AMZN,102.56199999999998,100.84700000000001,98.8715
2023-04-10,100.96,102.2,99.57,102.17,37261200,AMZN,102.338,101.251,99.4435
2023-04-11,100.8,101.0,99.01,99.92,60417800,AMZN,101.84,101.439,99.818
2023-04-12,100.4,100.51,97.71,97.83,56735000,AMZN,100.616,101.498,99.9655
2023-04-13,98.95,102.57,98.71,102.4,67925100,AMZN,100.876,101.71300000000001,100.2755
2023-04-14,102.07,103.2,101.11,102.51,51450500,AMZN,100.96600000000001,101.76400000000001,100.399
2023-04-17,103.16,103.73,101.59,102.74,39919500,AMZN,101.08,101.709,100.5885
2023-04-18,103.95,104.2,101.52,102.3,39790500,AMZN,101.55600000000001,101.69800000000001,100.81800000000001
2023-04-19,101.58,105.12,101.39,104.3,58398900,AMZN,102.85,101.73299999999999,101.0025
2023-04-20,103.53,105.25,103.21,103.81,57696900,AMZN,103.13199999999999,102.004,101.25800000000001
2023-04-21,106.1,108.15,105.08,106.96,86774200,AMZN,104.022,102.494,101.6705
2023-04-24,107.66,109.23,105.07,106.21,69575600,AMZN,104.71600000000001,102.898,102.0745
2023-04-25,104.91,105.45,102.45,102.57,65026800,AMZN,104.77000000000001,103.16299999999998,102.301
2023-04-26,105.04,106.62,104.1,104.98,73803800,AMZN,104.90599999999999,103.878,102.68799999999999
2023-04-27,108.16,110.86,106.8,109.82,149961200,AMZN,106.10799999999999,104.61999999999998,103.1665
2023-04-28,107.73,109.48,104.33,105.45,130565000,AMZN,105.806,104.91399999999999,103.33899999999998
2023-05-01,104.95,105.23,101.82,102.05,74728100,AMZN,104.974,104.84499999999998,103.277
2023-05-02,101.47,103.9,101.15,103.63,73469400,AMZN,105.186,104.978,103.338
2023-05-03,103.74,105.96,103.28,103.65,65051900,AMZN,104.92,104.91300000000001,103.32300000000001
2023-05-04,104.04,105.39,103.31,104.0,45345500,AMZN,103.756,104.93199999999999,103.468
2023-05-05,104.27,105.76,103.55,105.66,56912900,AMZN,103.798,104.80199999999999,103.648
2023-05-08,105.04,106.1,104.7,105.83,49430900,AMZN,104.554,104.76400000000001,103.83099999999999
2023-05-09,105.48,106.79,105.16,106.62,44089400,AMZN,105.152,105.16900000000001,104.16600000000001
2023-05-10,108.1,110.67,108.05,110.19,78627600,AMZN,106.46000000000001,105.68999999999998,104.78399999999999
2023-05-11,111.03,113.28,110.49,112.18,74924800,AMZN,108.096,105.926,105.273
2023-05-12,112.16,112.64,109.32,110.26,49810100,AMZN,109.016,106.407,105.6605
2023-05-15,111.15,112.29,109.25,111.2,53011100,AMZN,110.09,107.322,106.0835
2023-05-16,111.05,114.79,111.05,113.4,71472900,AMZN,111.446,108.299,106.6385
2023-05-17,114.89,115.83,114.22,115.5,65655200,AMZN,112.50800000000001,109.48400000000001,107.1985
2023-05-18,116.69,118.6,116.34,118.15,73174100,AMZN,113.702,110.899,107.9155
2023-05-19,118.16,118.31,115.7,116.25,54990200,AMZN,114.9,111.958,108.38
2023-05-22,116.77,116.77,114.25,115.01,70741100,AMZN,115.66199999999999,112.876,108.82000000000001
2023-05-23,114.27,117.14,113.78,114.99,67576300,AMZN,115.97999999999999,113.71300000000001,109.441
2023-05-24,115.35,117.34,115.02,116.75,63487900,AMZN,116.22999999999999,114.369,110.02950000000001
2023-05-25,116.63,116.87,114.31,115.0,66496700,AMZN,115.6,114.651,110.2885
2023-05-26,116.04,121.5,116.02,120.11,96779900,AMZN,116.372,115.636,111.02150000000002
2023-05-30,122.37,122.92,119.86,121.66,64314800,AMZN,117.702,116.68200000000002,112.002
2023-05-31,121.45,122.04,119.17,120.58,72800800,AMZN,118.82000000000001,117.4,112.84949999999999
2023-06-01,120.69,123.49,119.93,122.77,54375100,AMZN,120.024,118.127,113.80549999999998
2023-06-02,124.92,126.39,124.02,124.25,61215000,AMZN,121.874,118.737,114.81799999999998
2023-06-05,123.36,125.8,123.03,125.3,47950100,AMZN,122.91199999999999,119.64199999999998,115.8
2023-06-06,125.07,127.4,125.0,126.61,45695200,AMZN,123.902,120.80199999999999,116.83900000000001
2023-06-07,127.01,127.37,120.63,121.23,95663300,AMZN,124.032,121.426,117.56950000000002
2023-06-08,123.01,125.63,122.26,124.25,62159300,AMZN,124.328,122.176,118.27250000000001
2023-06-09,124.08,125.8,123.19,123.43,51330000,AMZN,124.16400000000002,123.01899999999998,118.835
2023-06-12,124.02,126.78,123.53,126.57,51338000,AMZN,124.418,123.665,119.65050000000001
2023-06-13,128.12,128.41,125.18,126.66,50564800,AMZN,124.428,124.16499999999999,120.42350000000002
2023-06-14,126.7,126.95,124.12,126.42,52422500,AMZN,125.46599999999998,124.749,121.07450000000001
2023-06-15,125.21,127.69,124.32,127.11,60458500,AMZN,126.03799999999998,125.18299999999999,121.655
2023-06-16,127.71,127.9,125.3,125.49,84188100,AMZN,126.45,125.30699999999999,122.022
2023-06-20,124.97,127.25,124.5,125.78,56930100,AMZN,126.292,125.35500000000002,122.4985
2023-06-21,125.64,126.73,123.85,124.83,52137700,AMZN,125.926,125.17699999999999,122.98949999999999
2023-06-22,125.31,130.33,125.14,130.14999,90354600,AMZN,126.67199799999999,126.06899899999999,123.7474995
2023-06-23,129.11,130.84,128.28,129.33,71855200,AMZN,127.11599799999999,126.576999,124.3764995
2023-06-26,129.33,131.49001,127.1,127.33,59989300,AMZN,127.483998,126.96699900000002,124.9929995
2023-06-27,128.63,130.09,127.55,129.17999,46801000,AMZN,128.163996,127.22799799999999,125.44649899999999
2023-06-28,128.94,131.48,128.44,129.03999,52149500,AMZN,129.005994,127.46599700000002,125.81549850000002
2023-06-29,128.77,129.25999,127.26,127.9,40761000,AMZN,128.555996,127.613997,126.1814985
2023-06-30,129.47,131.25,128.95,130.36,54310500,AMZN,128.761996,127.93899700000001,126.56099850000001
2023-07-03,130.82001,131.85001,130.07001,130.22,28264800,AMZN,129.33999599999999,128.411997,126.85949850000002
2023-07-05,130.24001,131.39999,129.64,130.38,35895400,AMZN,129.579998,128.871997,127.11349849999999
2023-07-06,128.25,128.73,127.37,128.36,40639900,AMZN,129.44400000000002,129.22499699999997,127.2009985
2023-07-07,128.59,130.97,128.13,129.78,41928700,AMZN,129.82,129.18799800000002,127.6284985
2023-07-10,129.07001,129.28,125.92,127.13,61889300,AMZN,129.174,128.967998,127.77249849999998
2023-07-11,127.75,129.77,127.35,128.78,49951500,AMZN,128.88600000000002,129.112998,128.0399985
2023-07-12,130.31,131.25999,128.83,130.8,54022800,AMZN,128.97,129.27499900000004,128.25149849999997
2023-07-13,134.03999,134.67,132.71001,134.3,61170900,AMZN,130.158,129.801,128.6334985
2023-07-14,134.06,136.64999,134.06,134.67999,54388100,AMZN,131.137998,130.478999,129.04649799999999
2023-07-17,134.56,135.62,133.21001,133.56,48450200,AMZN,132.423998,130.798999,129.368998
2023-07-18,132.71001,133.86,131.35001,132.83,54969100,AMZN,133.23399799999999,131.059999,129.735998
2023-07-19,133.39,135.99001,132.53,135.36,54531000,AMZN,134.14599800000002,131.55799900000002,130.21499799999998
2023-07-20,134.07001,134.78999,129.33,129.96001,59820600,AMZN,133.27800000000002,131.718,130.4714985
2023-07-21,131.34,131.37,128.42,130.0,133265000,AMZN,132.342002,131.74,130.463999
2023-07-24,130.31,131.66,128.35001,128.8,45591100,AMZN,131.390002,131.907,130.437499
2023-07-25,129.31,129.58,128.53,129.13,39236700,AMZN,130.650002,131.942,130.527499
2023-07-26,126.51,129.08,126.11,128.14999,53910100,AMZN,129.208,131.676999,130.475999
2023-07-27,131.0,132.63,127.79,128.25,52610700,AMZN,128.865998,131.071999,130.4364995
2023-07-28,129.69,133.00999,129.33,132.21001,46317400,AMZN,129.308,130.82500100000001,130.65200000000002
2023-07-31,133.2,133.87,132.38,133.67999,41901500,AMZN,130.28399800000003,130.837,130.81799949999998
2023-08-01,133.55,133.69,131.62,131.69,42098500,AMZN,130.795998,130.723,130.89149949999998
2023-08-02,130.14999,130.23,126.82,128.21001,51027600,AMZN,130.808002,130.00800099999998,130.78300000000002
2023-08-03,127.48,129.84,126.41,128.91,88585200,AMZN,130.940002,129.903,130.8105
2023-08-04,141.06,143.63,139.32001,139.57001,152938700,AMZN,132.41200199999997,130.860001,131.30000049999998
2023-08-07,140.99001,142.53999,138.95,142.22,71213100,AMZN,134.120004,132.202001,132.05450050000002
2023-08-08,140.62,140.84,138.42,139.94,51710500,AMZN,135.77000400000003,133.283001,132.6125005
2023-08-09,139.97,140.32001,137.10001,137.85001,50017300,AMZN,137.698004,134.25300299999998,132.965001
2023-08-10,139.07001,140.41,137.49001,138.56,58928400,AMZN,139.62800399999998,135.28400299999998,133.178001
2023-08-11,137.39999,139.33,137.0,138.41,42832100,AMZN,139.396002,135.904002,133.36450150000002
2023-08-14,138.3,140.59,137.75,140.57001,47148700,AMZN,139.066004,136.593004,133.715002
2023-08-15,140.05,141.28,137.23,137.67,42781500,AMZN,138.612004,137.191004,133.95700200000002
2023-08-16,137.19,137.27,135.00999,135.07001,41675900,AMZN,138.056004,137.877004,133.9425025
2023-08-17,135.46001,136.09,133.53,133.98,48354100,AMZN,137.140004,138.38400399999998,134.143502
2023-08-18,131.62,134.07001,131.14999,133.22,48469400,AMZN,136.102004,137.749003,134.30450199999999
2023-08-21,133.74001,135.19,132.71001,134.67999,41442500,AMZN,134.924,136.995002,134.5985015
2023-08-22,135.08,135.64999,133.73,134.25,32935100,AMZN,134.24,136.42600199999998,134.8545015
2023-08-23,134.5,135.95,133.22,135.52,42801000,AMZN,134.329998,136.193001,135.223002
2023-08-24,136.39999,136.78,131.83,131.84,43646300,AMZN,133.901998,135.521001,135.402502
2023-08-25,132.47,133.87,130.58,133.25999,44147500,AMZN,133.909996,135.006,135.45500099999998
2023-08-28,133.78,133.95,131.85001,133.14,34108400,AMZN,133.601998,134.262999,135.4280015
2023-08-29,133.38,135.14,133.25,134.91,38646100,AMZN,133.73399799999999,133.986999,135.5890015
2023-08-30,134.92999,135.67999,133.92,135.07001,36137000,AMZN,133.644,133.986999,135.9320015
2023-08-31,135.06,138.78999,135.0,138.00999,58781300,AMZN,134.877998,134.38999800000002,136.387001
2023-09-01,139.46001,139.96001,136.88,138.12,40948300,AMZN,135.84999999999997,134.879998,136.3145005
2023-09-05,137.73,137.8,135.82001,137.27,40636700,AMZN,136.676,135.13899899999998,136.0670005
2023-09-06,136.32001,137.45,134.61,135.36,41785500,AMZN,136.766,135.249999,135.8380005
2023-09-07,133.89999,138.03,133.16,137.85001,48498900,AMZN,137.32200000000003,135.483,135.8380005
2023-09-08,136.86,138.85001,136.75,138.23,38348200,AMZN,137.366002,136.122,135.82150049999998
2023-09-11,138.75,143.62,138.64,143.10001,56764500,AMZN,138.362004,137.10600200000002,136.05600099999998
2023-09-12,142.32001,143.0,140.61,141.23,42668500,AMZN,139.154004,137.91500200000002,136.0890005
2023-09-13,140.95,144.98,140.87,144.85001,60465200,AMZN,141.052006,138.909003,136.448001
2023-09-14,145.08,145.86,142.95,144.72,64033600,AMZN,142.426004,139.874002,136.9305005
2023-09-15,142.69,143.57001,140.09,140.39,102861700,AMZN,142.858004,140.112003,137.25100049999998
2023-09-18,140.48,141.75,139.22,139.98,42823500,AMZN,142.234002,140.298003,137.5890005
2023-09-19,138.7,138.84,135.56,137.63,61482500,AMZN,141.51400199999998,140.334003,137.736501
2023-09-20,138.55,139.37,135.2,135.28999,46263700,AMZN,139.601998,140.327002,137.7885005
2023-09-21,131.94,132.24001,129.31,129.33,70234800,AMZN,136.52399799999998,139.475001,137.4790005
2023-09-22,131.11,132.03,128.52,129.12,59904300,AMZN,134.269998,138.56400100000002,137.3430005
2023-09-25,129.36,131.78,128.77,131.27,46017800,AMZN,132.52799799999997,137.381,137.24350099999998
2023-09-26,130.12,130.39,125.28,125.98,73048200,AMZN,130.197998,135.856,136.885501
2023-09-27,125.76,127.48,124.13,125.98,66553400,AMZN,128.336,133.968999,136.43900100000002
2023-09-28,124.04,126.58,123.04,125.98,54555000,AMZN,127.66600000000001,132.094999,135.9845005
2023-09-29,128.2,129.14999,126.32,127.12,62377600,AMZN,127.266,130.767999,135.440001
2023-10-02,127.28,130.47,126.54,129.46001,48029700,AMZN,126.90400199999999,129.716,135.0070015
2023-10-03,128.06,128.52,124.25,124.72,51565000,AMZN,126.652002,128.425,134.3795015
2023-10-04,126.06,127.36,125.68,127.0,44203900,AMZN,126.85600199999999,127.596001,133.9615015
2023-10-05,126.71,126.73,124.33,125.96,39660600,AMZN,126.852002,127.25900100000001,133.36700100000002
2023-10-06,124.16,128.45,124.13,127.96,46795900,AMZN,127.020002,127.143001,132.853501
2023-10-09,126.22,128.78999,124.76,128.25999,38773700,AMZN,126.779998,126.84199999999998,132.1115
2023-10-10,128.82001,130.74001,128.05,129.48,42178600,AMZN,127.73199799999998,127.19199999999998,131.524
2023-10-11,129.74001,132.05,129.61,131.83,40741800,AMZN,128.69799799999998,127.777,130.8729995
2023-10-12,132.17,134.48,131.23,132.33,55528600,AMZN,129.971998,128.41199999999998,130.2534995
2023-10-13,132.98,133.31,128.95,129.78999,45786600,AMZN,130.337996,128.678999,129.723499
2023-10-16,130.69,133.07001,130.42999,132.55,42832900,AMZN,131.195998,128.987998,129.351999
2023-10-17,130.39,132.58,128.71001,131.47,49344600,AMZN,131.593998,129.662998,129.043999
2023-10-18,129.89999,130.67,127.51,128.13,42699500,AMZN,130.853998,129.77599800000002,128.6859995
2023-10-19,130.57001,132.24001,127.47,128.39999,60961400,AMZN,130.067996,130.019997,128.639499
2023-10-20,128.05,128.17,124.97,125.17,56343300,AMZN,129.143998,129.74099700000002,128.441999
2023-10-23,124.63,127.88,123.98,126.56,48260000,AMZN,127.945998,129.570998,128.206499
2023-10-24,127.74,128.8,126.34,128.56,46477400,AMZN,127.363998,129.478998,128.335499
2023-10-25,126.04,126.34,120.79,121.39,74577500,AMZN,126.01599800000001,128.434998,128.105999
2023-10-26,120.63,121.64,118.35,119.57,100419500,AMZN,124.25,127.158998,127.785499
2023-10-27,126.2,130.02,125.52,127.74,125309300,AMZN,124.76399999999998,126.953999,127.816499
2023-10-30,129.72,133.0,128.56,132.71001,72485500,AMZN,125.994002,126.97,127.978999
2023-10-31,132.75,133.57001,131.71001,133.09,51589400,AMZN,126.900002,127.13199999999999,128.39749899999998
2023-11-01,133.96001,137.35001,133.71001,137.0,61529400,AMZN,130.022002,128.01899999999998,128.89749899999998
2023-11-02,138.73,138.81,136.47,138.07001,52236700,AMZN,133.722004,128.986002,129.50299950000002
2023-11-03,138.99001,139.49001,137.45,138.60001,44007200,AMZN,135.89400600000002,130.329003,130.035
2023-11-06,138.75999,140.73,138.36,139.74001,44970400,AMZN,137.300006,131.64700399999998,130.60900099999998
2023-11-07,140.55,143.37,140.5,142.71001,53553500,AMZN,139.224008,133.062005,131.2705015
2023-11-08,142.97,143.12,141.22,142.08,44521700,AMZN,140.24000800000002,135.13100500000002,131.7830015
2023-11-09,142.02,142.64999,139.84,140.60001,36235400,AMZN,140.74600800000002,137.234006,132.196502
2023-11-10,140.46001,143.64999,139.91,143.56,49287800,AMZN,141.73800599999998,138.81600600000002,132.88500249999998
2023-11-13,142.08,143.23,140.67,142.59,35680600,AMZN,142.308004,139.80400500000002,133.38700250000002
2023-11-14,145.0,147.25999,144.67999,145.8,56674600,AMZN,142.926002,141.075005,134.1035025
2023-11-15,147.06,147.28999,142.59,143.2,63875700,AMZN,143.150002,141.695005,134.8570025
2023-11-16,140.91,143.32001,139.52,142.83,49653500,AMZN,143.596,142.17100399999998,135.578503
2023-11-17,142.66,145.23,142.53999,145.17999,49636700,AMZN,143.91999800000002,142.829002,136.5790025
2023-11-20,145.13,146.63,144.73,146.13,41951200,AMZN,144.627998,143.46800100000002,137.5575025
2023-11-21,143.91,144.05,141.5,143.89999,71226000,AMZN,144.247996,143.58699900000002,138.324502
2023-11-22,144.57001,147.74001,144.57001,146.71001,45669100,AMZN,144.949998,144.05,139.5905025
2023-11-24,146.7,147.2,145.32001,146.74001,22378400,AMZN,145.73200000000003,144.66400000000002,140.949003
2023-11-27,147.53,149.25999,146.88,147.73,53762400,AMZN,146.242002,145.081,141.94850300000002
2023-11-28,146.98,147.60001,145.53,147.03,42711700,AMZN,146.42200200000002,145.525,142.6645025
2023-11-29,147.85001,148.53999,145.97,146.32001,40610900,AMZN,146.906006,145.577001,143.32600300000001
2023-11-30,144.75999,146.92999,144.33,146.09,65814000,AMZN,146.782004,145.866001,143.780503
2023-12-01,146.0,147.25,145.55,147.03,39924600,AMZN,146.840002,146.286001,144.2285025
2023-12-04,145.25,145.35001,142.81,144.84,48294200,AMZN,146.262002,146.252002,144.540502
2023-12-05,143.55,148.57001,143.13,146.88,46822400,AMZN,146.232002,146.32700200000002,144.89750150000003
2023-12-06,147.58,147.85001,144.28,144.52,39679000,AMZN,145.872,146.389003,144.988001
2023-12-07,146.14999,147.92,145.34,146.88,52352800,AMZN,146.03,146.406002,145.228001
2023-12-08,145.48,147.84,145.39999,147.42,41858000,AMZN,146.108,146.474001,145.5690005
2023-12-11,145.66,146.19,143.64,145.89,50907300,AMZN,146.31799999999998,146.290001,145.6855005
2023-12-12,145.52,147.5,145.3,147.48,44944300,AMZN,146.438,146.33500099999998,145.93000049999998
2023-12-13,148.12,149.46001,146.82001,148.84,52766200,AMZN,147.302,146.58700000000002,146.0820005
2023-12-14,149.92999,150.53999,145.52,147.42,58400800,AMZN,147.41,146.71999999999997,146.2930005
2023-12-15,148.38,150.57001,147.88,149.97,110039100,AMZN,147.92,147.01399999999998,146.65000049999998
2023-12-18,150.56,154.85001,150.05,154.07001,62512800,AMZN,149.556002,147.937001,147.0945015
2023-12-19,154.39999,155.12,152.69,153.78999,43171300,AMZN,150.818,148.628,147.47750100000002
2023-12-20,152.89999,155.63,151.56,152.12,50322100,AMZN,151.474,149.38799999999998,147.8885015
2023-12-21,153.3,153.97,152.10001,153.84,36305700,AMZN,152.75799999999998,150.084,148.245001
2023-12-22,153.77,154.35001,152.71001,153.42,29480100,AMZN,153.448,150.684,148.5790005
2023-12-26,153.56,153.98,153.03,153.41,25067200,AMZN,153.31599799999998,151.43599999999998,148.8630005
2023-12-27,153.56,154.78,153.12,153.34,31434700,AMZN,153.226,152.022,149.17850049999998
2023-12-28,153.72,154.08,152.95,153.38,27057000,AMZN,153.478,152.476,149.5315
2023-12-29,153.10001,153.89,151.03,151.94,39789000,AMZN,153.09799999999998,152.928,149.82399999999998
2024-01-02,151.53999,152.38,148.39,149.92999,47339400,AMZN,152.399998,152.923999,149.9689995
2024-01-03,149.2,151.05,148.33,148.47,49425500,AMZN,151.41199799999998,152.36399799999998,150.1504995
2024-01-04,145.59,147.38,144.05,144.57001,56039800,AMZN,149.658,151.44199999999998,150.035
2024-01-05,144.69,146.59,144.53,145.24001,45124800,AMZN,148.030002,150.754001,150.0710005
2024-01-08,146.74001,149.39999,146.14999,149.10001,46757100,AMZN,147.462004,150.28000200000002,150.182001
2024-01-09,148.33,151.71001,148.21001,151.37,43812600,AMZN,147.750006,150.07500199999998,150.379501
2024-01-10,152.06,154.42,151.88,153.73,44421800,AMZN,148.802006,150.107002,150.771501
2024-01-11,155.03999,157.17,153.12,155.17999,49072700,AMZN,150.924002,150.291001,151.15650050000002
2024-01-12,155.39,156.2,154.00999,154.62,40460300,AMZN,152.8,150.415001,151.4455005
2024-01-16,153.53,154.99001,152.14999,153.16,41384600,AMZN,153.611998,150.537001,151.7325005
2024-01-17,151.49001,152.14999,149.91,151.71001,34953400,AMZN,153.68,150.715003,151.819501
2024-01-18,152.77,153.78,151.82001,153.5,37850200,AMZN,153.63400000000001,151.218003,151.7910005
2024-01-19,153.83,155.75999,152.74001,155.34,51033700,AMZN,153.666002,152.295002,151.86850099999998
2024-01-22,156.89,157.05,153.89999,154.78,43687500,AMZN,153.698002,153.249001,152.00150100000002
2024-01-23,154.85001,156.21001,153.92999,156.02,37986000,AMZN,154.270002,153.941,152.110501
2024-01-24,157.8,158.50999,156.48,156.87,48547300,AMZN,155.30200000000002,154.491,152.28300099999998
2024-01-25,156.95,158.50999,154.55,157.75,43638600,AMZN,156.152,154.893,152.500001
2024-01-26,158.42,160.72,157.91,159.12,51047400,AMZN,156.90800000000002,155.287001,152.789001
2024-01-29,159.34,161.28999,158.89999,161.25999,45270400,AMZN,158.203998,155.95100000000002,153.1830005
2024-01-30,160.7,161.73,158.49001,159.0,45207400,AMZN,158.79999800000002,156.535,153.5360005
2024-01-31,157.0,159.00999,154.81,155.2,50284400,AMZN,158.46599799999998,156.883999,153.79950100000002
2024-02-01,155.87,159.75999,155.62,159.28,76542400,AMZN,158.771998,157.461999,154.34000099999997
2024-02-02,169.19,172.5,167.33,171.81,117154900,AMZN,161.309998,159.108999,155.7020005
2024-02-05,170.2,170.55,167.7,170.31,55081300,AMZN,163.11999999999998,160.661999,156.9555
2024-02-06,169.39,170.71001,167.64999,169.14999,42505500,AMZN,165.14999799999998,161.97499799999997,157.957999
2024-02-07,169.48,170.88,168.94,170.53,47174100,AMZN,168.21599799999998,163.34099799999998,158.915999
2024-02-08,169.64999,171.42999,168.88,169.84,42316500,AMZN,170.327998,164.54999800000002,159.721499
2024-02-09,170.89999,175.0,170.58,174.45,56986000,AMZN,170.855998,166.082998,160.6849995
2024-02-12,174.8,175.39,171.53999,172.34,51050400,AMZN,171.261998,167.19099899999998,161.5709995
2024-02-13,167.73,170.95,165.75,168.64,56345100,AMZN,171.16,168.154999,162.3449995
2024-02-14,169.21001,171.21001,168.28,170.98,42815500,AMZN,171.25,169.732999,163.30849899999998
2024-02-15,170.58,171.17,167.59,169.8,49855200,AMZN,171.24200000000002,170.78499900000003,164.12349899999998
2024-02-16,168.74001,170.42,167.17,169.50999,48074600,AMZN,170.253998,170.55499799999998,164.8319985
2024-02-20,167.83,168.71001,165.74001,167.08,41980300,AMZN,169.201998,170.231998,165.4469985
2024-02-21,168.94,170.23,167.14,168.59,44575600,AMZN,169.19199799999998,170.175999,166.0754985
2024-02-22,173.10001,174.8,171.77,174.58,55392400,AMZN,169.911998,170.580999,166.96099850000002
2024-02-23,174.28,175.75,173.7,174.99001,59715200,AMZN,170.95,171.096,167.822999
2024-02-26,175.7,176.37,174.25999,174.73,44368600,AMZN,171.994002,171.124,168.603499
2024-02-27,174.08,174.62,172.86,173.53999,31141700,AMZN,173.286,171.243999,169.217499
2024-02-28,172.44,174.05,172.27,173.16,28180500,AMZN,174.2,171.69599899999997,169.925499
2024-02-29,173.00999,177.22,172.85001,176.75999,53805400,AMZN,174.635998,172.273998,171.0034985
2024-03-01,176.75,178.73,176.07001,178.22,31956200,AMZN,175.281996,173.115998,171.9504985
2024-03-04,177.53,180.14,177.49001,177.58,37381500,AMZN,175.85199599999999,173.92299899999998,172.23899849999998
2024-03-05,176.92999,176.92999,173.3,174.12,37228300,AMZN,175.967998,174.626999,172.4294985
2024-03-06,175.53999,176.46001,173.25999,173.50999,32090900,AMZN,176.037996,175.118998,172.6474985
2024-03-07,174.83,177.99001,173.72,176.82001,34063300,AMZN,176.05,175.342999,172.961999
2024-03-08,176.44,178.78999,174.33,175.35001,37853500,AMZN,175.476002,175.378999,173.2374995
2024-03-11,174.31,174.47,171.47,171.96001,28484800,AMZN,174.35200400000002,175.102,173.113
2024-03-12,173.5,176.75999,171.98,175.39,36610600,AMZN,174.606004,175.28700099999998,173.2655
2024-03-13,175.89999,177.62,175.55,176.56,30772600,AMZN,175.216006,175.627001,173.6615
2024-03-14,177.69,179.53,176.47,178.75,43705800,AMZN,175.602004,175.826002,174.05
